1 100 0.5449723601341248 0.24768157303333282 16.7127685546875 0.10386962443590164
1 200 0.34764620661735535 0.23970642685890198 23.59270668029785 0.0621611513197422
1 300 0.36237847805023193 0.23980237543582916 25.021442413330078 0.09730464965105057
1 400 0.4823254644870758 0.21933938562870026 22.352340698242188 0.09068812429904938
1 500 0.44780755043029785 0.200724259018898 23.04897689819336 0.06331717222929001
1 600 0.29569491744041443 0.23710252344608307 27.83456039428711 0.042983412742614746
1 700 0.7015061378479004 0.21820113062858582 20.209278106689453 0.11420348286628723
1 100 0.5949010848999023 0.24833747744560242 17.165674209594727 0.09855268150568008
1 200 0.3875032663345337 0.24012133479118347 21.940673828125 0.08189935237169266
1 300 0.3717508316040039 0.24262863397598267 24.567049026489258 0.10240944474935532
1 400 0.48425427079200745 0.22922393679618835 22.319074630737305 0.09067535400390625
1 500 0.4177250266075134 0.21088126301765442 23.560104370117188 0.06037680804729462
1 600 0.2749834954738617 0.24706530570983887 28.590696334838867 0.03706710413098335
1 700 0.654654324054718 0.2383408397436142 19.942378997802734 0.11712136119604111
1 800 0.28597936034202576 0.22956052422523499 24.747631072998047 0.06653476506471634
1 900 0.3590468764305115 0.22074954211711884 23.894853591918945 0.058531809598207474
1 1000 0.6568101048469543 0.21821600198745728 18.725101470947266 0.08259990066289902
1 1100 0.5268366932868958 0.2243797481060028 20.736669540405273 0.06635695695877075
1 1200 0.39064812660217285 0.23146963119506836 22.317323684692383 0.08274676650762558
1 1300 0.5939567685127258 0.22697755694389343 19.186668395996094 0.14293932914733887
1 1400 0.28023380041122437 0.2399582415819168 25.84107780456543 0.044814083725214005
1 1500 0.2962925136089325 0.2309778332710266 25.505321502685547 0.06431049853563309
1 1600 0.8583329916000366 0.23499184846878052 13.338264465332031 0.1803944706916809
1 1700 0.5673420429229736 0.225921630859375 18.343618392944336 0.14405085146427155
1 1800 0.5900675058364868 0.21732376515865326 19.828176498413086 0.08535616844892502
1 1900 0.243019238114357 0.24450713396072388 28.090421676635742 0.03639023005962372
1 2000 0.223204106092453 0.24930226802825928 29.76996612548828 0.032986585050821304
1 2100 0.4150518774986267 0.22422559559345245 21.51948356628418 0.08634621649980545
1 2200 0.3650798499584198 0.22952115535736084 22.91902732849121 0.0972028449177742
1 2300 0.3586309850215912 0.2348657250404358 22.983217239379883 0.08624420315027237
1 2400 0.2634444534778595 0.24441197514533997 24.987123489379883 0.04388789087533951
1 2500 0.381270170211792 0.22955429553985596 23.146507263183594 0.08346321433782578
1 2600 0.41850289702415466 0.2498530000448227 17.593669891357422 0.1510949283838272
1 2700 0.5780626535415649 0.2290632426738739 16.668991088867188 0.11905364692211151
1 2800 0.5358991622924805 0.23461297154426575 19.12293815612793 0.14279484748840332
1 2900 0.14036382734775543 0.25136256217956543 36.02128219604492 0.01988658681511879
1 3000 0.23498627543449402 0.2341921627521515 25.19108772277832 0.08831983804702759
1 3100 0.13603605329990387 0.26034456491470337 32.54285430908203 0.01943790540099144
1 3200 0.36846357583999634 0.2424296885728836 20.858057022094727 0.05522572621703148
